74.932,170.841
76.579,158.372
78.100,145.629
79.492,132.637
80.753,119.421
81.880,106.006
82.873,92.417
83.729,78.682
84.446,64.826
85.025,50.874
85.464,36.850
85.762,22.776
85.919,8.673
85.936,-5.437
85.811,-19.534
85.545,-33.598
85.139,-47.609
84.593,-61.549
83.908,-75.396
83.085,-89.133
82.125,-102.735
81.030,-116.182
79.801,-129.445
78.441,-142.498
76.951,-155.312
75.335,-167.857
73.594,-180.103
71.733,-192.024
69.754,-203.593
67.661,-214.792
65.458,-225.608
63.149,-236.035
60.737,-246.068
58.227,-255.707
55.623,-264.950
52.928,-273.797
50.147,-282.241
47.284,-290.271
44.342,-297.873
41.326,-305.027
38.241,-311.710
35.092,-317.898
31.883,-323.570
28.621,-328.710
25.309,-333.306
21.954,-337.353
18.562,-340.846
15.138,-343.784
11.686,-346.165
8.214,-347.985
4.727,-349.239
1.229,-349.922
-2.272,-350.022
-5.771,-349.528
-9.262,-348.427
-12.740,-346.711
-16.197,-344.380
-19.627,-341.436
-23.025,-337.890
-26.385,-333.754
-29.700,-329.045
-32.966,-323.781
-36.176,-317.982
-39.325,-311.667
-42.409,-304.852
-45.423,-297.550
-48.360,-289.773
-51.218,-281.534
-53.991,-272.845
-56.675,-263.719
-59.265,-254.170
-61.758,-244.209
-64.150,-233.851
-66.435,-223.110
-68.612,-212.004
-70.675,-200.550
-72.623,-188.769
-74.451,-176.678
-76.156,-164.298
-77.737,-151.649
-79.189,-138.753
-80.512,-125.633
-81.702,-112.312
-82.758,-98.813
-83.678,-85.160
-84.461,-71.380
-85.106,-57.497
-85.611,-43.535
-85.977,-29.516
-86.201,-15.458
-86.286,-1.381
-86.229,12.698
-86.032,26.758
-85.694,40.780
-85.216,54.744
-84.599,68.631
-83.844,82.423
-82.951,96.099
-81.922,109.637
-80.758,123.014
-79.461,136.203
-78.034,149.175
-76.478,161.902
-74.796,174.353
-72.991,186.499
-71.066,198.312
-69.024,209.770
-66.870,220.859
-64.607,231.568
-62.239,241.896
-59.769,251.838
-57.202,261.395
-54.541,270.565
-51.791,279.342
-48.955,287.714
-46.037,295.665
-43.041,303.171
-39.973,310.204
-36.837,316.735
-33.639,322.733
-30.383,328.179
-27.075,333.056
-23.721,337.354
-20.328,341.065
-16.900,344.183
-13.444,346.707
-9.966,348.637
-6.471,349.973
-2.967,350.713
0.543,350.853
4.050,350.387
7.551,349.308
11.037,347.614
14.503,345.306
17.943,342.392
21.351,338.885
24.720,334.805
28.047,330.174
31.324,325.011
34.547,319.338
37.711,313.172
40.810,306.534
43.841,299.437
46.799,291.898
49.679,283.925
52.478,275.528
55.190,266.712
57.812,257.485
60.340,247.852
62.769,237.821
65.096,227.401
67.317,216.605
69.428,205.446
71.426,193.939
73.307,182.100
75.068,169.945
76.706,157.497
78.218,144.776
79.601,131.807
80.854,118.610
81.974,105.211
82.958,91.636
83.806,77.910
84.516,64.062
85.087,50.117
85.519,36.098
85.809,22.029
85.959,7.934
85.968,-6.167
85.836,-20.251
85.563,-34.301
85.150,-48.299
84.597,-62.226
83.905,-76.063
83.076,-89.790
82.110,-103.386
81.008,-116.828
79.773,-130.089
78.406,-143.142
76.910,-155.954
75.287,-168.495
73.540,-180.735
71.673,-192.646
69.687,-204.203
67.589,-215.388
65.380,-226.185
63.065,-236.589
60.648,-246.598
58.133,-256.212
55.524,-265.434
52.824,-274.265
50.038,-282.699
47.170,-290.725
44.224,-298.325
41.204,-305.479
38.114,-312.158
34.961,-318.339
31.747,-323.997
28.481,-329.120
25.165,-333.697
21.807,-337.721
18.411,-341.192
14.983,-344.106
11.529,-346.463
8.054,-348.258
4.563,-349.482
1.064,-350.126
-2.439,-350.178
-5.940,-349.628
-9.432,-348.467
-12.909,-346.690
-16.365,-344.296
-19.795,-341.293
-23.191,-337.691
-26.549,-333.506
-29.861,-328.755
-33.124,-323.456
-36.331,-317.629
-39.476,-311.292
-42.556,-304.460
-45.566,-297.148
-48.499,-289.368
-51.353,-281.132
-54.122,-272.450
-56.802,-263.333
-59.389,-253.793
-61.878,-243.842
-64.265,-233.489
-66.548,-222.748
-68.720,-211.634
-70.780,-200.163
-72.724,-188.353
-74.547,-176.225
-76.248,-163.802
-77.823,-151.107
-79.270,-138.166
-80.587,-125.004
-81.770,-111.647
-82.820,-98.119
-83.733,-84.447
-84.509,-70.655
-85.146,-56.766
-85.644,-42.803
-86.002,-28.788
-86.220,-14.740
-86.297,-0.679
-86.233,13.376
-86.029,27.407
-85.685,41.399
-85.201,55.333
-84.578,69.193
-83.817,82.961
-82.919,96.616
-81.885,110.137
-80.716,123.498
-79.415,136.672
-77.983,149.629
-76.423,162.340
-74.736,174.775
-72.927,186.907
-70.998,198.710
-68.953,210.163
-66.795,221.253
-64.528,231.969
-62.155,242.306
-59.682,252.261
-57.110,261.831
-54.445,271.010
-51.690,279.790
-48.849,288.160
-45.927,296.105
-42.927,303.599
-39.855,310.616
-36.715,317.128
-33.512,323.108
-30.253,328.531
-26.942,333.380
-23.585,337.643
-20.189,341.311
-16.759,344.383
-13.301,346.859
-9.822,348.737
-6.326,350.016
-2.821,350.695
0.687,350.772
4.194,350.242
7.692,349.104
11.176,347.358
14.639,345.010
18.076,342.073
21.481,338.561
24.848,334.491
28.171,329.879
31.445,324.743
34.666,319.096
37.827,312.956
40.925,306.338
43.954,299.257
46.910,291.726
49.788,283.757
52.585,275.360
55.296,266.541
57.916,257.307
60.442,247.665
62.869,237.624
65.194,227.192
67.413,216.378
69.522,205.195
71.517,193.655
73.395,181.777
75.152,169.579
76.786,157.086
78.294,144.320
79.673,131.308
80.920,118.075
82.034,104.645
83.013,91.043
83.855,77.297
84.559,63.432
85.124,49.474
85.549,35.449
85.833,21.379
85.976,7.287
85.979,-6.807
85.840,-20.886
85.561,-34.931
85.141,-48.923
84.582,-62.843
83.885,-76.673
83.049,-90.390
82.077,-103.976
80.969,-117.406
79.729,-130.655
78.356,-143.695
76.855,-156.499
75.226,-169.036
73.474,-181.275
71.601,-193.186
69.610,-204.744
67.506,-215.930
65.292,-226.732
62.971,-237.144
60.549,-247.163
58.028,-256.787
55.413,-266.016
52.708,-274.844
49.916,-283.265
47.042,-291.267
44.091,-298.834
41.066,-305.945
37.972,-312.579
34.814,-318.713
31.598,-324.325
28.328,-329.401
25.010,-333.930
21.649,-337.908
18.252,-341.330
14.823,-344.194
11.368,-346.498
7.893,-348.239
4.403,-349.414
0.904,-350.017
-2.597,-350.040
-6.097,-349.474
-9.587,-348.309
-13.063,-346.536
-16.518,-344.154
-19.946,-341.165
-23.341,-337.579
-26.697,-333.408
-30.009,-328.665
-33.271,-323.366
-36.476,-317.530
-39.621,-311.174
-42.700,-304.315
-45.708,-296.968
-48.639,-289.146
-51.490,-280.862
-54.257,-272.130
-56.933,-262.961
-59.516,-253.370
-62.000,-243.369
-64.383,-232.974
-66.660,-222.202
-68.827,-211.068
-70.881,-199.590
-72.819,-187.784
-74.637,-175.669
-76.332,-163.263
-77.902,-150.590
-79.344,-137.674
-80.656,-124.535
-81.835,-111.198
-82.880,-97.686
-83.789,-84.024
-84.560,-70.237
-85.193,-56.349
-85.687,-42.382
-86.041,-28.358
-86.254,-14.296
-86.327,-0.218
-86.259,13.856
-86.050,27.906
-85.701,41.915
-85.211,55.865
-84.583,69.739
-83.817,83.518
-82.913,97.182
-81.873,110.708
-80.699,124.072
-79.392,137.248
-77.954,150.206
-76.387,162.918
-74.695,175.355
-72.880,187.486
-70.946,199.284
-68.895,210.728
-66.731,221.802
-64.459,232.494
-62.081,242.802
-59.603,252.722
-57.027,262.254
-54.358,271.399
-51.599,280.150
-48.755,288.496
-45.829,296.418
-42.826,303.895
-39.751,310.900
-36.608,317.404
-33.403,323.379
-30.141,328.802
-26.827,333.653
-23.468,337.920
-20.068,341.592
-16.636,344.664
-13.175,347.133
-9.693,348.999
-6.195,350.262
-2.688,350.919
0.823,350.969
4.332,350.410
7.831,349.238
11.316,347.455
14.780,345.067
18.218,342.085
21.622,338.524
24.988,334.403
28.310,329.744
31.583,324.564
34.802,318.882
37.961,312.713
41.056,306.071
44.082,298.972
47.035,291.427
49.911,283.448
52.704,275.044
55.412,266.221
58.029,256.983
60.551,247.334
62.975,237.281
65.297,226.832
67.512,215.997
69.617,204.790
71.608,193.227
73.481,181.327
75.234,169.110
76.863,156.597
78.366,143.813
79.740,130.786
80.982,117.540
82.091,104.103
83.064,90.500
83.901,76.759
84.599,62.904
85.159,48.958
85.578,34.944
85.858,20.881
85.996,6.791
85.993,-7.305
85.850,-21.389
85.566,-35.440
85.141,-49.440
84.577,-63.370
83.874,-77.209
83.033,-90.933
82.055,-104.521
80.942,-117.950
79.696,-131.196
78.318,-144.231
76.811,-157.028
75.178,-169.555
73.420,-181.782
71.542,-193.679
69.547,-205.219
67.438,-216.384
65.219,-227.162
62.894,-237.548
60.468,-247.540
57.944,-257.139
55.325,-266.343
52.617,-275.150
49.822,-283.554
46.946,-291.545
43.991,-299.107
40.964,-306.218
37.867,-312.850
34.707,-318.977
31.487,-324.580
28.215,-329.645
24.895,-334.162
21.532,-338.125
18.132,-341.532
14.701,-344.382
11.244,-346.675
7.768,-348.408
4.276,-349.576
0.776,-350.170
-2.727,-350.180
-6.228,-349.595
-9.719,-348.405
-13.196,-346.604
-16.651,-344.191
-20.079,-341.173
-23.475,-337.557
-26.831,-333.357
-30.142,-328.585
-33.402,-323.258
-36.607,-317.392
-39.750,-311.007
-42.827,-304.119
-45.833,-296.744
-48.762,-288.898
-51.610,-280.593
-54.374,-271.842
-57.047,-262.658
-59.627,-253.052
-62.108,-243.038
-64.488,-232.629
-66.761,-221.839
-68.924,-210.681
-70.975,-199.174
-72.908,-187.335
-74.721,-175.183
-76.412,-162.740
-77.976,-150.029
-79.412,-137.073
-80.718,-123.896
-81.890,-110.525
-82.928,-96.982
-83.830,-83.294
-84.594,-69.486
-85.219,-55.581
-85.706,-41.605
-86.052,-27.579
-86.257,-13.524
-86.322,0.540
-86.246,14.593
-86.030,28.619
-85.674,42.597
-85.178,56.512
-84.544,70.345
-83.771,84.080
-82.862,97.700
-81.817,111.184
-80.638,124.510
-79.327,137.651
-77.885,150.579
-76.316,163.263
-74.620,175.674
-72.802,187.781
-70.865,199.557
-68.811,210.982
-66.645,222.041
-64.370,232.727
-61.990,243.036
-59.509,252.965
-56.931,262.510
-54.259,271.668
-51.498,280.433
-48.651,288.790
-45.722,296.721
-42.716,304.200
-39.638,311.199
-36.492,317.687
-33.284,323.637
-30.019,329.024
-26.704,333.832
-23.343,338.050
-19.943,341.672
-16.509,344.695
-13.049,347.119
-9.567,348.946
-6.070,350.174
-2.563,350.802
0.946,350.826
4.453,350.242
7.951,349.051
11.434,347.251
14.896,344.849
18.331,341.854
21.733,338.282
25.097,334.152
28.416,329.483
31.686,324.294
34.902,318.604
38.058,312.427
41.151,305.780
44.174,298.672
47.124,291.114
49.996,283.116
52.786,274.687
55.490,265.834
58.103,256.565
60.621,246.886
63.041,236.804
65.357,226.330
67.567,215.473
69.667,204.246
71.652,192.664
73.520,180.747
75.267,168.514
76.890,155.990
78.387,143.197
79.754,130.164
80.990,116.914
82.093,103.474
83.060,89.870
83.890,76.127
84.582,62.271
85.136,48.328
85.549,34.321
85.822,20.272
85.954,6.203
85.946,-7.867
85.797,-21.919
85.508,-35.936
85.078,-49.902
84.510,-63.800
83.802,-77.609
82.957,-91.308
81.976,-104.877
80.860,-118.293
79.610,-131.530
78.229,-144.560
76.719,-157.353
75.082,-169.875
73.322,-182.095
71.440,-193.985
69.442,-205.518
67.330,-216.675
65.108,-227.445
62.781,-237.822
60.352,-247.807
57.825,-257.401
55.204,-266.601
52.493,-275.406
49.696,-283.805
46.817,-291.786
43.860,-299.331
40.830,-306.415
37.732,-313.017
34.570,-319.114
31.349,-324.687
28.076,-329.721
24.755,-334.205
21.392,-338.133
17.992,-341.500
14.562,-344.307
11.106,-346.555
7.631,-348.243
4.141,-349.367
0.644,-349.919
-2.857,-349.893
-6.354,-349.278
-9.843,-348.066
-13.316,-346.251
